date,underlying,realized_vol_63d
2025-10-29,SITH,0.2922705776847195
2025-10-30,SITH,0.29197339482277895
2025-10-31,SITH,0.2911152635802204
2025-11-03,SITH,0.2933881420444489
2025-11-04,SITH,0.29232569768465333
2025-11-05,SITH,0.3243449605986852
2025-11-06,SITH,0.3335626283332204
2025-11-07,SITH,0.3347832423105293
2025-11-10,SITH,0.33189520695508634
2025-11-11,SITH,0.33214240085283003
2025-11-12,SITH,0.33193746950599706
2025-11-13,SITH,0.33486048939599433
2025-11-14,SITH,0.3347839708532972
2025-11-17,SITH,0.3348824679253602
2025-11-18,SITH,0.3357090128793233
2025-11-19,SITH,0.3362876060370396
2025-11-20,SITH,0.33592613930636145
2025-11-21,SITH,0.3344773503771878
2025-11-24,SITH,0.326493718874655
2025-11-25,SITH,0.32793632237562237
2025-11-26,SITH,0.3331640975927282
2025-11-27,SITH,0.33301807731781136
2025-11-28,SITH,0.3363669329202548
2025-12-01,SITH,0.3379936108914318
2025-12-02,SITH,0.3294179424043445
2025-12-03,SITH,0.3311360982610948
2025-12-04,SITH,0.328112303172585
2025-12-05,SITH,0.32692060244977694
2025-12-08,SITH,0.3356052852052858
2025-12-09,SITH,0.3368496361226218
2025-12-10,SITH,0.35153195025675277
2025-12-11,SITH,0.3496027481503132
2025-12-12,SITH,0.3496686641266899
2025-12-15,SITH,0.3485710539138098
2025-12-16,SITH,0.3503043701440571
2025-12-17,SITH,0.34806174635683096
2025-12-18,SITH,0.34780592562254387
2025-12-19,SITH,0.34914049697562183
2025-12-22,SITH,0.3492181359767797
2025-12-23,SITH,0.3499561984720368
2025-12-24,SITH,0.3309905606668314
2025-12-25,SITH,0.33012004836332093
2025-12-26,SITH,0.33004570840695036
2025-12-29,SITH,0.3289480965394722
2025-12-30,SITH,0.33686222080451816
2025-12-31,SITH,0.3435175572796688
2026-01-01,SITH,0.34557809247626986
2026-01-02,SITH,0.35128584730616386
2026-01-05,SITH,0.3562588438776298
2026-01-06,SITH,0.3531521777694873
2026-01-07,SITH,0.35326174580805825
2026-01-08,SITH,0.35434303677731077
2026-01-09,SITH,0.3508793876851133
2026-01-12,SITH,0.3528117503984094
2026-01-13,SITH,0.3518296697442318
2026-01-14,SITH,0.35159078531259763
2026-01-15,SITH,0.35054240256663044
2026-01-16,SITH,0.3388229687844307
2026-01-19,SITH,0.3379149925408538
2026-01-20,SITH,0.33671861908325496
2026-01-21,SITH,0.33673918339412523
2026-01-22,SITH,0.33656346269354565
2026-01-23,SITH,0.3324244267288694
2026-01-26,SITH,0.32973114255771857
2026-01-27,SITH,0.33021948122852096
2026-01-28,SITH,0.3310301166327958
2026-01-29,SITH,0.33052572175057326
2026-01-30,SITH,0.3292604204454881
2026-02-02,SITH,0.2944002880641636
2026-02-03,SITH,0.28676889165986696
2026-02-04,SITH,0.28552599144884283
2026-02-05,SITH,0.28525232368591413
2026-02-06,SITH,0.2852983493155308
2026-02-09,SITH,0.2856308278782366
2026-02-10,SITH,0.2821754448415998
2026-02-11,SITH,0.28581119218229034
2026-02-12,SITH,0.2859167576262997
2026-02-13,SITH,0.28404043119278755
2026-02-16,SITH,0.2830211819961989
2026-02-17,SITH,0.2853519273184569
2026-02-18,SITH,0.2856508923694527
2026-02-19,SITH,0.2849574973815237
2026-02-20,SITH,0.28474780605827454
2026-02-23,SITH,0.2793095455835234
2026-02-24,SITH,0.2798631530540556
2026-02-25,SITH,0.27812262782962804
2026-02-26,SITH,0.27646615300680827
2026-02-27,SITH,0.27926316824876485
2026-03-02,SITH,0.2768289818114577
2026-03-03,SITH,0.277644923962905
2026-03-04,SITH,0.2782509186705394
2026-03-05,SITH,0.26637862507674237
2026-03-06,SITH,0.26619086517058743
2026-03-09,SITH,0.2441132462361436
2026-03-10,SITH,0.2446121192782091
2026-03-11,SITH,0.2442122758475575
2026-03-12,SITH,0.24214429285908334
2026-03-13,SITH,0.24149560579293908
2026-03-16,SITH,0.23947199895521457
2026-03-17,SITH,0.23960814524538868
2026-03-18,SITH,0.23761566138991885
2026-03-19,SITH,0.2420348919431666
2026-03-20,SITH,0.2427312352722627
2026-03-23,SITH,0.24287839296113378
2026-03-24,SITH,0.24470583824006517
2026-03-25,SITH,0.24451518818093576
2026-03-26,SITH,0.24747210508813136
2026-03-27,SITH,0.2355419837344077
2026-03-30,SITH,0.2207289552540705
2026-03-31,SITH,0.2176956166303873
2026-04-01,SITH,0.20719875014841804
2026-04-02,SITH,0.20750666552127994
2026-04-03,SITH,0.2075164559454137
2026-04-06,SITH,0.20678464045923153
2026-04-07,SITH,0.20792074067064353
2026-04-08,SITH,0.2138952081669094
2026-04-09,SITH,0.21193974899981763
2026-04-10,SITH,0.2125768833263082
2026-04-13,SITH,0.21279510977260802
2026-04-14,SITH,0.212817966205199
2026-04-15,SITH,0.20413058241189033
2026-04-16,SITH,0.2081010453736578
2026-04-17,SITH,0.210953137033483
2026-04-20,SITH,0.21237701974897946
2026-04-21,SITH,0.21693910274922945
2026-04-22,SITH,0.21674898496483178
2026-04-23,SITH,0.21200679623554017
2026-04-24,SITH,0.21266423924953878
2026-04-27,SITH,0.21068440258078452
2026-04-28,SITH,0.21228089523416563
2026-04-29,SITH,0.22426872694857564
2026-04-30,SITH,0.22390380492426804
2026-05-01,SITH,0.22061489323256586
2026-05-04,SITH,0.21911741090001008
2026-05-05,SITH,0.2208683746963013
2026-05-06,SITH,0.22088822366617078
2026-05-07,SITH,0.22015680583401043
2026-05-08,SITH,0.22071506225739637
2026-05-11,SITH,0.21568080573614884
2026-05-12,SITH,0.2187189552409719
2026-05-13,SITH,0.21961833330562763
2026-05-14,SITH,0.21982230746494802
2026-05-15,SITH,0.2163283187817228
2026-05-18,SITH,0.2156332623108723
2026-05-19,SITH,0.21678836816840547
2026-05-20,SITH,0.21498525162955068
2026-05-21,SITH,0.21334982980329506
2026-05-22,SITH,0.2100915280834719
2026-05-25,SITH,0.20831898696288506
2026-05-26,SITH,0.20705412895770603
2026-05-27,SITH,0.21288326803711916
2026-05-28,SITH,0.21320695991513544
2026-05-29,SITH,0.2136233868478652
2026-06-01,SITH,0.21437173840753584
2026-06-02,SITH,0.22127174301755978
2026-06-03,SITH,0.22288234551198263
2026-06-04,SITH,0.22567492163246922
2026-06-05,SITH,0.22894175849793968
2026-06-08,SITH,0.23170884196972555
2026-06-09,SITH,0.23110132618414098
2026-06-10,SITH,0.23652937606202085
2026-06-11,SITH,0.23610187923896428
2026-06-12,SITH,0.23707481598406835
2026-06-15,SITH,0.23818782410898007
2026-06-16,SITH,0.2339196609637105
2026-06-17,SITH,0.23031432856075368
2026-06-18,SITH,0.23174443343317536
2026-06-19,SITH,0.23032624573048308
2026-06-22,SITH,0.23102885803204085
2026-06-23,SITH,0.23000307152650204
2026-06-24,SITH,0.23554029843957539
2026-06-25,SITH,0.23549112434194303
2026-06-26,SITH,0.23836333042761182
2026-06-29,SITH,0.2388164851363248
2026-06-30,SITH,0.23196608163183224
2014-04-01,JEDI,0.1252988407036836
2014-04-02,JEDI,0.1263484566902697
2014-04-03,JEDI,0.12616129198342188
2014-04-04,JEDI,0.12614277405640442
2014-04-07,JEDI,0.1258848992449814
2014-04-08,JEDI,0.12933519574670976
2014-04-09,JEDI,0.1291935161518348
2014-04-10,JEDI,0.12876410834295138
2014-04-11,JEDI,0.1287473006044138
2014-04-14,JEDI,0.12937671789719604
2014-04-15,JEDI,0.1274290851491371
2014-04-16,JEDI,0.1281843024270828
2014-04-17,JEDI,0.12811695433147652
2014-04-18,JEDI,0.13624437808452336
2014-04-21,JEDI,0.13627937462520176
2014-04-22,JEDI,0.13205363653827973
2014-04-23,JEDI,0.13229516457669055
2014-04-24,JEDI,0.1308977226366663
2014-04-25,JEDI,0.1310460940780521
2014-04-28,JEDI,0.1300509049103844
2014-04-29,JEDI,0.12625418076931696
2014-04-30,JEDI,0.12519795167243172
2014-05-01,JEDI,0.1290334804362282
2014-05-02,JEDI,0.13044892677644915
2014-05-05,JEDI,0.12410901765007644
2014-05-06,JEDI,0.1251895392997498
2014-05-07,JEDI,0.12615510068685104
2014-05-08,JEDI,0.12650218911264122
2014-05-09,JEDI,0.12441573897347884
2014-05-12,JEDI,0.12623884462600093
2014-05-13,JEDI,0.12428206459584568
2014-05-14,JEDI,0.12463910313397886
2014-05-15,JEDI,0.12448650768056792
2014-05-16,JEDI,0.12440322662090503
2014-05-19,JEDI,0.12399630208408254
2014-05-20,JEDI,0.12443726650138628
2014-05-21,JEDI,0.12450774552799435
2014-05-22,JEDI,0.12509452904631416
2014-05-23,JEDI,0.12982082538432574
2014-05-26,JEDI,0.12991728077503248
2014-05-27,JEDI,0.12908806421125196
2014-05-28,JEDI,0.12806079273682566
2014-05-29,JEDI,0.12877794805158715
2014-05-30,JEDI,0.12981837184277595
2014-06-02,JEDI,0.12941823190585966
2014-06-03,JEDI,0.12790255629437922
2014-06-04,JEDI,0.13152685503205525
2014-06-05,JEDI,0.13731072308057785
2014-06-06,JEDI,0.13736107650185547
2014-06-09,JEDI,0.13852447875520987
2014-06-10,JEDI,0.1397048752895291
2014-06-11,JEDI,0.13983663088713716
2014-06-12,JEDI,0.13962645194534465
2014-06-13,JEDI,0.13915175120731837
2014-06-16,JEDI,0.13847477088512775
2014-06-17,JEDI,0.1358457867305351
2014-06-18,JEDI,0.14175455272597698
2014-06-19,JEDI,0.1416207515888249
2014-06-20,JEDI,0.141009080704461
2014-06-23,JEDI,0.14061656383468554
2014-06-24,JEDI,0.13470178955548165
2014-06-25,JEDI,0.13535385200801303
2014-06-26,JEDI,0.13468485689581622
2014-06-27,JEDI,0.1342318250024382
2014-06-30,JEDI,0.13539467756558043
2014-07-01,JEDI,0.13533692172742662
2014-07-02,JEDI,0.13702028194186108
2014-07-03,JEDI,0.14015298677984753
2014-07-04,JEDI,0.13829804859939512
2014-07-07,JEDI,0.137707168934432
2014-07-08,JEDI,0.13779566015940645
2014-07-09,JEDI,0.13839331979862798
2014-07-10,JEDI,0.1367671323349122
2014-07-11,JEDI,0.13883702073690743
2014-07-14,JEDI,0.14666743808822497
2014-07-15,JEDI,0.14665872267629415
2014-07-16,JEDI,0.14306795203709
2014-07-17,JEDI,0.14264802919547476
2014-07-18,JEDI,0.14208506536290946
2014-07-21,JEDI,0.14112156689070937
2014-07-22,JEDI,0.1424112177793862
2014-07-23,JEDI,0.14398298367568566
2014-07-24,JEDI,0.1453636571425529
2014-07-25,JEDI,0.14629526044141467
2014-07-28,JEDI,0.14600395779681644
2014-07-29,JEDI,0.14112946952396094
2014-07-30,JEDI,0.14082681736860272
2014-07-31,JEDI,0.1428069587367002
2014-08-01,JEDI,0.14245061790496827
2014-08-04,JEDI,0.1418247713957516
2014-08-05,JEDI,0.14306920908825632
2014-08-06,JEDI,0.14312118509119867
2014-08-07,JEDI,0.1422104434558039
2014-08-08,JEDI,0.14251574376298234
2014-08-11,JEDI,0.14256027659769416
2014-08-12,JEDI,0.14223180975696056
2014-08-13,JEDI,0.14257318974265035
2014-08-14,JEDI,0.14196821996618242
2014-08-15,JEDI,0.14296480570269343
2014-08-18,JEDI,0.14269263052851947
2014-08-19,JEDI,0.14230808864312378
2014-08-20,JEDI,0.13904702163382243
2014-08-21,JEDI,0.13896795811782697
2014-08-22,JEDI,0.13898883042512652
2014-08-25,JEDI,0.13903063866304385
2014-08-26,JEDI,0.1382583482630095
2014-08-27,JEDI,0.14879436460932802
2014-08-28,JEDI,0.14844034499415018
2014-08-29,JEDI,0.1481538482403001
2014-09-01,JEDI,0.1424949449082129
2014-09-02,JEDI,0.1359043117367328
2014-09-03,JEDI,0.13593824760711912
2014-09-04,JEDI,0.13263792329482288
2014-09-05,JEDI,0.13377884027024228
2014-09-08,JEDI,0.13410212626476328
2014-09-09,JEDI,0.13409037245891237
2014-09-10,JEDI,0.13404268198931313
2014-09-11,JEDI,0.13291842940376936
2014-09-12,JEDI,0.1328690875809769
2014-09-15,JEDI,0.12507627113257178
2014-09-16,JEDI,0.12820919471097972
2014-09-17,JEDI,0.12821038294471138
2014-09-18,JEDI,0.12800150877089866
2014-09-19,JEDI,0.128382428963425
2014-09-22,JEDI,0.12982434509117155
2014-09-23,JEDI,0.12957134043541657
2014-09-24,JEDI,0.12706414696349405
2014-09-25,JEDI,0.12643100525627868
2014-09-26,JEDI,0.13104983286571478
2014-09-29,JEDI,0.12742944521243607
2014-09-30,JEDI,0.125980605136538
2014-10-01,JEDI,0.1277763946808301
2014-10-02,JEDI,0.12731277783894943
2014-10-03,JEDI,0.1319133050888126
2014-10-06,JEDI,0.1325577474029552
2014-10-07,JEDI,0.13284300028313406
2014-10-08,JEDI,0.132376640242496
2014-10-09,JEDI,0.1256528225340827
2014-10-10,JEDI,0.12505448688643814
2014-10-13,JEDI,0.12407450791018938
2014-10-14,JEDI,0.1240670645785868
2014-10-15,JEDI,0.12352553377680119
2014-10-16,JEDI,0.12384053838614306
2014-10-17,JEDI,0.12310809342806492
2014-10-20,JEDI,0.12644544694577303
2014-10-21,JEDI,0.13000227214131177
2014-10-22,JEDI,0.13093151927592356
2014-10-23,JEDI,0.1363201058673432
2014-10-24,JEDI,0.13970371990368374
2014-10-27,JEDI,0.1392477256861928
2014-10-28,JEDI,0.14474892977190573
2014-10-29,JEDI,0.14495220226250358
2014-10-30,JEDI,0.14626844895488977
2014-10-31,JEDI,0.14564925568736156
2014-11-03,JEDI,0.14808665288365025
2014-11-04,JEDI,0.1481769545932574
2014-11-05,JEDI,0.14813090706857782
2014-11-06,JEDI,0.1480435290736486
2014-11-07,JEDI,0.15168171270817898
2014-11-10,JEDI,0.15100376563018172
2014-11-11,JEDI,0.1516680928945228
2014-11-12,JEDI,0.14993837815203073
2014-11-13,JEDI,0.1519855937247986
2014-11-14,JEDI,0.1519859431976474
2014-11-17,JEDI,0.15164856658262454
2014-11-18,JEDI,0.1516770519891143
2014-11-19,JEDI,0.1521985692360841
2014-11-20,JEDI,0.15230695882887907
2014-11-21,JEDI,0.1521922767767027
2014-11-24,JEDI,0.1441280516369608
2014-11-25,JEDI,0.1461598127365142
2014-11-26,JEDI,0.14616352593260254
2014-11-27,JEDI,0.14622102567059442
2014-11-28,JEDI,0.14588927896701273
2014-12-01,JEDI,0.14619143017578093
2014-12-02,JEDI,0.14677728798902473
2014-12-03,JEDI,0.14492231676253
2014-12-04,JEDI,0.145002442365295
2014-12-05,JEDI,0.1448844101781806
2014-12-08,JEDI,0.1452841386087329
2014-12-09,JEDI,0.1452253762032095
2014-12-10,JEDI,0.14515547904432172
2014-12-11,JEDI,0.14488824753381815
2014-12-12,JEDI,0.14162090527037716
2014-12-15,JEDI,0.14338952110187397
2014-12-16,JEDI,0.14352526357336642
2014-12-17,JEDI,0.14300891786371428
2014-12-18,JEDI,0.14616676778228055
2014-12-19,JEDI,0.14612926310966282
2014-12-22,JEDI,0.14558798863774067
2014-12-23,JEDI,0.1466464380015538
2014-12-24,JEDI,0.14675015052464344
2014-12-25,JEDI,0.1464637483305231
2014-12-26,JEDI,0.14641076263767822
2014-12-29,JEDI,0.14390371226822904
2014-12-30,JEDI,0.14348405433883213
2014-12-31,JEDI,0.13931469169118174
2015-01-01,JEDI,0.13783477879624179
2015-01-02,JEDI,0.13817079088139095
2015-01-05,JEDI,0.1378227002835844
2015-01-06,JEDI,0.13884629725960707
2015-01-07,JEDI,0.14173764367158695
2015-01-08,JEDI,0.14339644541761157
2015-01-09,JEDI,0.14343177398596232
2015-01-12,JEDI,0.14488510578339656
2015-01-13,JEDI,0.1449692298582947
2015-01-14,JEDI,0.14224827676849472
2015-01-15,JEDI,0.1402852130453603
2015-01-16,JEDI,0.13557291300558377
2015-01-19,JEDI,0.13385578912803076
2015-01-20,JEDI,0.13146247378397732
2015-01-21,JEDI,0.1304994820836796
2015-01-22,JEDI,0.12873101267901849
2015-01-23,JEDI,0.12395501259250194
2015-01-26,JEDI,0.12277245630758896
2015-01-27,JEDI,0.1220365630264102
2015-01-28,JEDI,0.12206653562764715
2015-01-29,JEDI,0.12141940182756099
2015-01-30,JEDI,0.12142593433099703
2015-02-02,JEDI,0.1228108074674702
2015-02-03,JEDI,0.12485616186937805
2015-02-04,JEDI,0.1232899681687657
2015-02-05,JEDI,0.12458751891244788
2015-02-06,JEDI,0.12423599823138166
2015-02-09,JEDI,0.12695858792452472
2015-02-10,JEDI,0.12524087625684305
2015-02-11,JEDI,0.12734286568480857
2015-02-12,JEDI,0.127110889534818
2015-02-13,JEDI,0.12679700585302273
2015-02-16,JEDI,0.12613406615338965
2015-02-17,JEDI,0.1268638957516991
2015-02-18,JEDI,0.1268789699389887
2015-02-19,JEDI,0.122616448938629
2015-02-20,JEDI,0.1208510145668238
2015-02-23,JEDI,0.12070194884232506
2015-02-24,JEDI,0.12209852742594691
2015-02-25,JEDI,0.12377596312298693
2015-02-26,JEDI,0.12320412129767788
2015-02-27,JEDI,0.12263055649826428
2015-03-02,JEDI,0.12306923069576577
2015-03-03,JEDI,0.12344946920477755
2015-03-04,JEDI,0.12365787458846522
2015-03-05,JEDI,0.12910998914613464
2015-03-06,JEDI,0.12771688539182716
2015-03-09,JEDI,0.12800750948933512
2015-03-10,JEDI,0.12901138116404484
2015-03-11,JEDI,0.12957589400572733
2015-03-12,JEDI,0.12855534769292834
2015-03-13,JEDI,0.12757167104742587
2015-03-16,JEDI,0.12748149341537143
2015-03-17,JEDI,0.1246582385798938
2015-03-18,JEDI,0.1265372046404683
2015-03-19,JEDI,0.12689271930890744
2015-03-20,JEDI,0.12553940265673436
2015-03-23,JEDI,0.11944774495475166
2015-03-24,JEDI,0.12036225953722424
2015-03-25,JEDI,0.12075227908146506
2015-03-26,JEDI,0.12077794934181883
2015-03-27,JEDI,0.12221718321259958
2015-03-30,JEDI,0.12105051324960465
2015-03-31,JEDI,0.11902506443526156
2015-04-01,JEDI,0.11713339417137107
2015-04-02,JEDI,0.11954139402837119
2015-04-03,JEDI,0.12292104336528337
2015-04-06,JEDI,0.12044603140640517
2015-04-07,JEDI,0.11842351026400685
2015-04-08,JEDI,0.11843751396863071
2015-04-09,JEDI,0.11707471453851764
2015-04-10,JEDI,0.1192985752351579
2015-04-13,JEDI,0.11891143578723785
2015-04-14,JEDI,0.12340743057934099
2015-04-15,JEDI,0.1220038871824449
2015-04-16,JEDI,0.12118468896475816
2015-04-17,JEDI,0.12039464206148018
2015-04-20,JEDI,0.11912569499861231
2015-04-21,JEDI,0.12035736266954353
2015-04-22,JEDI,0.12075921547124381
2015-04-23,JEDI,0.12040991002040291
2015-04-24,JEDI,0.12332689402909278
2015-04-27,JEDI,0.12331792710236841
2015-04-28,JEDI,0.12415895571279044
2015-04-29,JEDI,0.1404213228686429
2015-04-30,JEDI,0.14068752839033347
2015-05-01,JEDI,0.13839464605785987
2015-05-04,JEDI,0.14551887097516336
2015-05-05,JEDI,0.14441521511913968
2015-05-06,JEDI,0.14486779504555394
2015-05-07,JEDI,0.14287884605941395
2015-05-08,JEDI,0.14699028969351818
2015-05-11,JEDI,0.15366165306914048
2015-05-12,JEDI,0.15644879931644384
2015-05-13,JEDI,0.15756354838187434
2015-05-14,JEDI,0.15775239079471992
2015-05-15,JEDI,0.15905368073657997
2015-05-18,JEDI,0.15928443500723458
2015-05-19,JEDI,0.16213653642419676
2015-05-20,JEDI,0.16676403337585
2015-05-21,JEDI,0.1732202873365805
2015-05-22,JEDI,0.17237688230730375
2015-05-25,JEDI,0.1723865750774311
2015-05-26,JEDI,0.17755941047877657
2015-05-27,JEDI,0.18098503020603438
2015-05-28,JEDI,0.18919077316301114
2015-05-29,JEDI,0.18987136678435526
2015-06-01,JEDI,0.18982117413632052
2015-06-02,JEDI,0.18784382487514742
2015-06-03,JEDI,0.1878973202226548
2015-06-04,JEDI,0.19169900873000964
2015-06-05,JEDI,0.19222562426766404
2015-06-08,JEDI,0.19267617973417603
2015-06-09,JEDI,0.19238928203112815
2015-06-10,JEDI,0.1923885080506199
2015-06-11,JEDI,0.19395977145881763
2015-06-12,JEDI,0.19457087503034826
2015-06-15,JEDI,0.19520627110069894
2015-06-16,JEDI,0.19547240807812466
2015-06-17,JEDI,0.20801587818505626
2015-06-18,JEDI,0.2088156770970941
2015-06-19,JEDI,0.20913924843121998
2015-06-22,JEDI,0.209146393693309
2015-06-23,JEDI,0.20943366065407584
2015-06-24,JEDI,0.21208577596843034
2015-06-25,JEDI,0.21508002520905695
2015-06-26,JEDI,0.21527923455088627
2015-06-29,JEDI,0.22547942073046734
2015-06-30,JEDI,0.22827821706891993
2015-07-01,JEDI,0.22748854583933328
2015-07-02,JEDI,0.22937334145139585
2015-07-03,JEDI,0.22936650332740804
2015-07-06,JEDI,0.23026980220105744
2015-07-07,JEDI,0.2302641764895956
2015-07-08,JEDI,0.22854750413508487
2015-07-09,JEDI,0.22913748849536705
2015-07-10,JEDI,0.22742097952213153
2015-07-13,JEDI,0.2280489275367421
2015-07-14,JEDI,0.2325848281395474
2015-07-15,JEDI,0.23468804639645488
2015-07-16,JEDI,0.23768837594477002
2015-07-17,JEDI,0.23746675280163212
2015-07-20,JEDI,0.23730014144496805
2015-07-21,JEDI,0.23908822571758856
2015-07-22,JEDI,0.23748361438244675
2015-07-23,JEDI,0.24655027537286292
2015-07-24,JEDI,0.24573505425086792
2015-07-27,JEDI,0.24625650521316025
2015-07-28,JEDI,0.2520411895388216
2015-07-29,JEDI,0.25229426749547534
2015-07-30,JEDI,0.24897467467651052
2015-07-31,JEDI,0.2497381220444984
2015-08-03,JEDI,0.2507672226332753
2015-08-04,JEDI,0.2544421398343631
2015-08-05,JEDI,0.25259750900071415
2015-08-06,JEDI,0.24722807037121058
2015-08-07,JEDI,0.24666732317649995
2015-08-10,JEDI,0.24667255464420607
2015-08-11,JEDI,0.2508258057416504
2015-08-12,JEDI,0.2501098943392653
2015-08-13,JEDI,0.2507554244682507
2015-08-14,JEDI,0.2500305575859925
2015-08-17,JEDI,0.2573531514892079
2015-08-18,JEDI,0.25338272306263226
2015-08-19,JEDI,0.2538613590248425
2015-08-20,JEDI,0.2613330531243853
2015-08-21,JEDI,0.2579870433091261
2015-08-24,JEDI,0.2556854053218543
2015-08-25,JEDI,0.25772218910878714
2015-08-26,JEDI,0.25880723811207396
2015-08-27,JEDI,0.25907246929986855
2015-08-28,JEDI,0.2572742343933381
2015-08-31,JEDI,0.25752988803107785
2015-09-01,JEDI,0.2561837104949298
2015-09-02,JEDI,0.255782229205431
2015-09-03,JEDI,0.25547043083893395
2015-09-04,JEDI,0.25546130660344846
2015-09-07,JEDI,0.2583000864298788
2015-09-08,JEDI,0.25700625445227193
2015-09-09,JEDI,0.25746476186303247
2015-09-10,JEDI,0.25721171203572296
2015-09-11,JEDI,0.25700154459716235
2015-09-14,JEDI,0.2479914759074668
2015-09-15,JEDI,0.24753890184689614
2015-09-16,JEDI,0.24718801819430497
2015-09-17,JEDI,0.2472701928946239
2015-09-18,JEDI,0.24684245660594534
2015-09-21,JEDI,0.2442561659277817
2015-09-22,JEDI,0.24337067514826338
2015-09-23,JEDI,0.2444194394207799
2015-09-24,JEDI,0.2357424498787724
2015-09-25,JEDI,0.2309459513045828
2015-09-28,JEDI,0.22834670214268635
2015-09-29,JEDI,0.22704724276391894
2015-09-30,JEDI,0.2266249618305857
2015-10-01,JEDI,0.225063098624643
2015-10-02,JEDI,0.2258108972449944
2015-10-05,JEDI,0.2258301695812419
2015-10-06,JEDI,0.22473712783808436
2015-10-07,JEDI,0.22445564992130715
2015-10-08,JEDI,0.22331401398408937
2015-10-09,JEDI,0.22059392571680794
2015-10-12,JEDI,0.2186356913305228
2015-10-13,JEDI,0.2140954720592525
2015-10-14,JEDI,0.2177302836940973
2015-10-15,JEDI,0.21789894388732242
2015-10-16,JEDI,0.2153861321065438
2015-10-19,JEDI,0.21577321459291374
2015-10-20,JEDI,0.2069467900295169
2015-10-21,JEDI,0.20764490187789844
2015-10-22,JEDI,0.19467678993966336
2015-10-23,JEDI,0.18719118089169795
2015-10-26,JEDI,0.1873603766440042
2015-10-27,JEDI,0.1869612272605952
2015-10-28,JEDI,0.18652914930806475
2015-10-29,JEDI,0.18480574629306123
2015-10-30,JEDI,0.18080312351927597
2015-11-02,JEDI,0.1810871739115823
2015-11-03,JEDI,0.18224918442575108
2015-11-04,JEDI,0.18163342426339746
2015-11-05,JEDI,0.1812425692293716
2015-11-06,JEDI,0.1753666669640972
2015-11-09,JEDI,0.17531981360979126
2015-11-10,JEDI,0.17478781307803026
2015-11-11,JEDI,0.17288036858086872
2015-11-12,JEDI,0.15676455691208482
2015-11-13,JEDI,0.15681353891824168
2015-11-16,JEDI,0.15525535120038794
2015-11-17,JEDI,0.15319982624582762
2015-11-18,JEDI,0.15376708406140974
2015-11-19,JEDI,0.15287715458322465
2015-11-20,JEDI,0.1406072744238544
2015-11-23,JEDI,0.13768991589129112
2015-11-24,JEDI,0.1371966319626085
2015-11-25,JEDI,0.137456107805001
2015-11-26,JEDI,0.13764276139430798
2015-11-27,JEDI,0.1337134977862399
2015-11-30,JEDI,0.13285015931033456
2015-12-01,JEDI,0.13284541132823882
2015-12-02,JEDI,0.13546391242959474
2015-12-03,JEDI,0.13076531535846384
2015-12-04,JEDI,0.13142164306506016
2015-12-07,JEDI,0.1280649422862003
2015-12-08,JEDI,0.12576888636769326
2015-12-09,JEDI,0.1271519709902739
2015-12-10,JEDI,0.12679601485005526
2015-12-11,JEDI,0.12762924992997784
2015-12-14,JEDI,0.1292796740543014
2015-12-15,JEDI,0.1312631389371134
2015-12-16,JEDI,0.13176723095668658
2015-12-17,JEDI,0.13172152485648808
2015-12-18,JEDI,0.130732033340632
2015-12-21,JEDI,0.12892455238714687
2015-12-22,JEDI,0.12672095786027948
2015-12-23,JEDI,0.1286494597942704
2015-12-24,JEDI,0.12892591277388651
2015-12-25,JEDI,0.12826316069008806
2015-12-28,JEDI,0.12852705570054324
2015-12-29,JEDI,0.13242824241379506
2015-12-30,JEDI,0.13394528751015397
2015-12-31,JEDI,0.13561557798401866
2016-01-01,JEDI,0.1344079963880589
2016-01-04,JEDI,0.1364506614539587
2016-01-05,JEDI,0.13665184272604533
2016-01-06,JEDI,0.13687392189488792
2016-01-07,JEDI,0.13898614981526183
2016-01-08,JEDI,0.13898626065031175
2016-01-11,JEDI,0.13454321662955376
2016-01-12,JEDI,0.13364717840895618
2016-01-13,JEDI,0.13376944843117594
2016-01-14,JEDI,0.1346489232809882
2016-01-15,JEDI,0.13602437293796332
2016-01-18,JEDI,0.13449419407909993
2016-01-19,JEDI,0.13576859953903733
2016-01-20,JEDI,0.135793066177864
2016-01-21,JEDI,0.13543325043628315
2016-01-22,JEDI,0.13185696174377903
2016-01-25,JEDI,0.13444832342309465
2016-01-26,JEDI,0.13376627882729666
2016-01-27,JEDI,0.13245497791145797
2016-01-28,JEDI,0.13509335101060338
2016-01-29,JEDI,0.13098481008881424
2016-02-01,JEDI,0.13078026699259956
2016-02-02,JEDI,0.13645967212110852
2016-02-03,JEDI,0.13640575860339763
2016-02-04,JEDI,0.13592275149327726
2016-02-05,JEDI,0.13647391127220607
2016-02-08,JEDI,0.1404764465971421
2016-02-09,JEDI,0.13936895597931456
2016-02-10,JEDI,0.13869579904368995
2016-02-11,JEDI,0.13868656092686013
2016-02-12,JEDI,0.13045190588176933
2016-02-15,JEDI,0.13032631743381062
2016-02-16,JEDI,0.13082232123683243
2016-02-17,JEDI,0.13092737571608154
2016-02-18,JEDI,0.1310279836521673
2016-02-19,JEDI,0.13301520695547775
2016-02-22,JEDI,0.13366124213331176
2016-02-23,JEDI,0.13330106928085214
2016-02-24,JEDI,0.13256262398893787
2016-02-25,JEDI,0.13255776532050342
2016-02-26,JEDI,0.13419134846117997
2016-02-29,JEDI,0.13207864164317226
